"name" "id" "judgmentDate" "year"
"2127" "Anna Rodak" 50096 "2014-05-27" 2014
"2128" "Magdalena Lisowska" 50096 "2014-05-27" 2014
"2129" NA 50199 "2014-06-16" 2014
"2130" "Anna Rodak" 50200 "2014-05-27" 2014
"2131" "Magdalena Lisowska" 50200 "2014-05-27" 2014
"2132" NA 50339 "2014-05-30" 2014
"2133" "Bożena Rządzińska" 50340 "2014-04-16" 2014
"2134" "Jacek Kępa" 50340 "2014-04-16" 2014
"2135" "Jacek Świerczyński" 50340 "2014-04-16" 2014
"2136" "Bogdan Jachowicz" 50341 "2014-04-15" 2014
"2137" "Marta Witoszyńska" 50341 "2014-04-15" 2014
"2138" "Małgorzata Sosińska-Halbina" 50341 "2014-04-15" 2014
"2139" NA 50342 "2014-05-28" 2014
"2140" NA 50343 "2014-05-15" 2014
"2141" "Bogdan Jachowicz" 50344 "2014-04-15" 2014
"2142" "Marta Witoszyńska" 50344 "2014-04-15" 2014
"2143" "Małgorzata Sosińska-Halbina" 50344 "2014-04-15" 2014
"2144" NA 50345 "2014-05-20" 2014
"2145" "Bożena Rządzińska" 50346 "2014-04-16" 2014
"2146" "Jacek Kępa" 50346 "2014-04-16" 2014
"2147" "Sławomir Zieliński" 50346 "2014-04-16" 2014
"2148" NA 50347 "2014-05-08" 2014
"2149" "Bogdan Jachowicz" 50348 "2014-04-23" 2014
"2150" "Radosław Olewczyński" 50348 "2014-04-23" 2014
"2151" "Renata Jagura" 50348 "2014-04-23" 2014
"2152" NA 50349 "2014-05-07" 2014
"2153" "Bogdan Jachowicz" 50350 "2014-04-23" 2014
"2154" "Radosław Olewczyński" 50350 "2014-04-23" 2014
"2155" "Renata Jagura" 50350 "2014-04-23" 2014
"2156" NA 50351 "2014-05-12" 2014
"2157" "Bogdan Jachowicz" 50352 "2014-04-23" 2014
"2158" "Radosław Olewczyński" 50352 "2014-04-23" 2014
"2159" "Renata Jagura" 50352 "2014-04-23" 2014
"2160" NA 50353 "2014-05-07" 2014
"2161" "Elżbieta Gawryszczak" 50354 "2014-04-23" 2014
"2162" "Izabela Wawrzynkiewicz" 50354 "2014-04-23" 2014
"2163" "Renta Jagura" 50354 "2014-04-23" 2014
"2164" "Bogdan Jachowicz" 50355 "2014-04-23" 2014
"2165" "Radosław Olewczyński" 50355 "2014-04-23" 2014
"2166" "Renata Jagura" 50355 "2014-04-23" 2014
"2167" NA 50356 "2014-05-09" 2014
"2168" NA 50357 "2014-05-08" 2014
"2169" "Bogdan Jachowicz" 50358 "2014-04-23" 2014
"2170" "Radosław Olewczyński" 50358 "2014-04-23" 2014
"2171" "Renata Jagura" 50358 "2014-04-23" 2014
"2172" NA 50359 "2014-04-30" 2014
"2173" "Bożena Rządzińska" 50360 "2014-04-16" 2014
"2174" "Jacek Kępa" 50360 "2014-04-16" 2014
"2175" "Sławomir Zieliński" 50360 "2014-04-16" 2014
"2176" NA 50361 "2014-05-23" 2014
"2177" "Bożena Rządzińska" 50362 "2014-04-16" 2014
"2178" "Jacek Kępa" 50362 "2014-04-16" 2014
"2179" "Sławomir Zieliński" 50362 "2014-04-16" 2014
"2180" NA 50363 "2014-04-25" 2014
"2181" "Bożena Rządzińska" 50364 "2014-04-16" 2014
"2182" "Jacek Kępa" 50364 "2014-04-16" 2014
"2183" "Sławomir Zieliński" 50364 "2014-04-16" 2014
"2184" NA 50365 "2014-04-24" 2014
"2185" "Bogdan Jachowicz" 50366 "2014-04-15" 2014
"2186" "Marta Witoszyńska" 50366 "2014-04-15" 2014
"2187" "Małgorzata Sosińska-Halbina" 50366 "2014-04-15" 2014
"2188" NA 50367 "2014-04-30" 2014
"2189" "Bożena Rządzińska" 50368 "2014-04-16" 2014
"2190" "Jacek Kępa" 50368 "2014-04-16" 2014
"2191" "Sławomir Zieliński" 50368 "2014-04-16" 2014
"2192" NA 50369 "2014-06-13" 2014
"2193" "Grzegorz Gała Spr.aw" 50370 "2014-05-23" 2014
"2194" "Jadwiga Oleszczyk-Stremel" 50370 "2014-05-23" 2014
"2195" "Joanna Krakowiak" 50370 "2014-05-23" 2014
"2196" "Krystyna Pietrasiewicz" 50370 "2014-05-23" 2014
"2197" "Urszula Pietrzak" 50370 "2014-05-23" 2014
"2198" NA 50513 "2014-05-28" 2014
"2199" "Maria Antecka" 50514 "2014-06-06" 2014
"2200" NA 50538 "2014-06-16" 2014
"2201" "Rafał Maciejewski" 50539 "2014-05-30" 2014
"2202" "Rafał Maciejewski" 50540 "2014-05-30" 2014
"2203" NA 50541 "2014-06-12" 2014
"2204" NA 50542 "2014-05-22" 2014
"2205" "Renata Lewicka" 50543 "2014-05-23" 2014
"2206" NA 50544 "2014-06-13" 2014
"2207" "Dorota Sulińska-Kowalska" 50545 "2014-05-27" 2014
"2208" NA 50546 "2014-06-10" 2014
"2209" "Rafał Maciejewski" 50547 "2014-05-23" 2014
"2210" "Tomasz Bajer" 50548 "2014-04-01" 2014
"2211" "Rafał Maciejewski" 50549 "2014-05-23" 2014
"2212" NA 50550 "2014-06-05" 2014
"2213" NA 50659 "2014-06-11" 2014
"2214" "Karol Kotyński" 50660 "2014-05-22" 2014
"2215" "Monika Pawłowska-Radzimierska" 50660 "2014-05-22" 2014
"2216" NA 50661 "2014-06-10" 2014
"2217" "Jacek Pasikowski" 50662 "2014-05-23" 2014
"2218" NA 50663 "2014-06-05" 2014
"2219" "Renata Lewicka" 50664 "2014-05-16" 2014
"2220" "Iwona Godlewska" 50665 "2014-06-06" 2014
"2221" "Iwona Godlewska Marzena Eichstaedt Mariola Szczepańska" 50665 "2014-06-06" 2014
"2222" "Mariola Szczepańska" 50665 "2014-06-06" 2014
"2223" "Marzena Eichstaedt" 50665 "2014-06-06" 2014
"2224" NA 50927 "2014-06-24" 2014
"2225" "Mariola Szczepańska" 50928 "2014-06-13" 2014
"2226" "Ryszard Badio" 50928 "2014-06-13" 2014
"2227" "Ryszard Badio Mariola Szczepańska Tomasz Bajer" 50928 "2014-06-13" 2014
"2228" "Tomasz Bajer" 50928 "2014-06-13" 2014
"2229" NA 50929 "2014-06-24" 2014
"2230" NA 51481 "2014-06-13" 2014
"2231" NA 51497 "2014-06-16" 2014
"2232" "Karol Kotyński" 51498 "2014-05-22" 2014
"2233" "Monika Pawłowska-Radzimierska" 51498 "2014-05-22" 2014
"2234" "Sędziowie" 51499 "2014-06-20" 2014
"2235" "Anna Rodak" 51500 "2014-06-03" 2014
"2236" "Monika Pawłowska-Radzimierska" 51500 "2014-06-03" 2014
"2237" NA 51501 "2014-06-17" 2014
"2238" "Anna Rodak" 51502 "2014-06-03" 2014
"2239" "Monika Pawłowska-Radzimierska" 51502 "2014-06-03" 2014
"2240" "Anna Rodak" 51503 "2014-06-03" 2014
"2241" "Monika Pawłowska-Radzimierska" 51503 "2014-06-03" 2014
"2242" NA 51504 "2014-06-20" 2014
"2243" "Sędziowie" 51505 "2014-06-24" 2014
"2244" "Anna Rodak" 51506 "2014-06-10" 2014
"2245" "Monika Pawłowska-Radzimierska" 51506 "2014-06-10" 2014
"2246" NA 51507 "2014-06-24" 2014
"2247" "Anna Rodak" 51508 "2014-06-05" 2014
"2248" "Monika Pawłowska-Radzimierska" 51508 "2014-06-05" 2014
"2249" "Anna Rodak" 51509 "2014-06-05" 2014
"2250" "Monika Pawłowska-Radzimierska" 51509 "2014-06-05" 2014
"2251" NA 51510 "2014-06-23" 2014
"2252" "Anna Rodak" 51511 "2014-06-17" 2014
"2253" "Magdalena Lisowska" 51511 "2014-06-17" 2014
"2254" NA 51512 "2014-06-24" 2014
"2255" "Anna Rodak" 51513 "2014-06-17" 2014
"2256" "Magdalena Lisowska" 51513 "2014-06-17" 2014
"2257" NA 51514 "2014-06-24" 2014
"2258" "Karol Kotyński" 51515 "2014-06-12" 2014
"2259" "Magdalena Lisowska" 51515 "2014-06-12" 2014
"2260" "Sędziowie" 51516 "2014-06-25" 2014
"2261" NA 51637 "2014-06-23" 2014
"2262" "Anna Rodak" 51638 "2014-06-03" 2014
"2263" "Monika Pawłowska-Radzimierska" 51638 "2014-06-03" 2014
"2264" "Ewa Chałubińska" 51639 "2014-06-10" 2014
"2265" "Monika Pawłowska-Radzimierska" 51639 "2014-06-10" 2014
"2266" "Sędziowie" 51640 "2014-06-23" 2014
"2267" NA 51815 "2014-06-27" 2014
"2268" "Karol Kotyński" 51816 "2014-06-12" 2014
"2269" "Magdalena Lisowska" 51816 "2014-06-12" 2014
"2270" "Ewa Chałubińska" 51817 "2014-06-10" 2014
"2271" "Monika Pawłowska-Radzimierska" 51817 "2014-06-10" 2014
"2272" NA 51818 "2014-06-27" 2014
"2273" NA 51819 "2014-06-09" 2014
"2274" "Dagmara Garnczarek" 51820 "2014-05-15" 2014
"2275" "Ewa Chałubińska" 51820 "2014-05-15" 2014
"2276" "Wojciech Janicki" 51974 "2014-03-11" 2014
"2277" NA 51975 "2014-06-16" 2014
"2278" "Adam Karowicz" 51976 "2014-05-26" 2014
"2279" "Marzena Lesiuk" 51976 "2014-05-26" 2014
"2280" "Zbigniew Mierzejewski" 51976 "2014-05-26" 2014
"2281" NA 51977 "2014-06-25" 2014
"2282" "Jacek Przybysz" 51978 "2014-05-26" 2014
"2283" "Mariusz Szczygielski" 51978 "2014-05-26" 2014
"2284" "Piotr Cięciwa" 51978 "2014-05-26" 2014
"2285" NA 51979 "2014-06-25" 2014
"2286" "Jacek Przybysz" 51980 "2014-05-26" 2014
"2287" "Mariusz Szczygielski" 51980 "2014-05-26" 2014
"2288" "Piotr Cięciwa" 51980 "2014-05-26" 2014
"2289" NA 52008 "2014-06-24" 2014
"2290" "Ewa Chałubińska" 52009 "2014-06-10" 2014
"2291" "Monika Pawłowska-Radzimierska" 52009 "2014-06-10" 2014
"2292" NA 52010 "2013-04-03" 2013
"2293" "Karol Kotyński" 52011 "2014-06-12" 2014
"2294" "Magdalena Lisowska" 52011 "2014-06-12" 2014
"2295" "Sędziowie" 52012 "2014-07-02" 2014
"2296" "Sędziowie" 52013 "2014-07-01" 2014
"2297" NA 52014 "2014-06-26" 2014
"2298" "Rafał Maciejewski" 52015 "2014-06-11" 2014
"2299" NA 52016 "2014-07-01" 2014
"2300" NA 52017 "2014-06-05" 2014
"2301" NA 52018 "2014-06-05" 2014
"2302" NA 52019 "2014-06-20" 2014
"2303" "Bartosz Kaźmierak" 52020 "2014-06-02" 2014
"2304" NA 52021 "2014-07-01" 2014
"2305" "Rafał Maciejewski" 52022 "2014-06-18" 2014
"2306" NA 52023 "2014-06-25" 2014
"2307" NA 52024 "2014-05-29" 2014
"2308" "Tomasz Bajer" 52025 "2014-04-30" 2014
"2309" NA 52026 "2014-06-16" 2014
"2310" "Bartosz Kaźmierak" 52027 "2014-05-28" 2014
"2311" NA 52028 "2014-06-04" 2014
"2312" NA 52029 "2014-06-25" 2014
"2313" NA 52030 "2014-06-05" 2014
"2314" NA 52033 "2014-07-01" 2014
"2315" "Jarosław Pawlak" 52034 "2014-06-18" 2014
"2316" "Jarosław Pawlak Mariola Szczepańska Tomasz Bajer" 52034 "2014-06-18" 2014
"2317" "Mariola Szczepańska" 52034 "2014-06-18" 2014
"2318" "Tomasz Bajer" 52034 "2014-06-18" 2014
"2319" "Anna Rodak" 52146 "2014-07-01" 2014
"2320" "Karol Kotyński" 52146 "2014-07-01" 2014
"2321" "Monika Pawłowska-Radzimierska" 52146 "2014-07-01" 2014
"2322" "Anna Rodak" 52147 "2014-06-18" 2014
"2323" "Karol Kotyński" 52147 "2014-06-18" 2014
"2324" "Monika Pawłowska-Radzimierska" 52147 "2014-06-18" 2014
"2325" "Jarosław Pawlak" 52152 "2014-06-13" 2014
"2326" "Mariola Szczepańska" 52152 "2014-06-13" 2014
"2327" "Mariola Szczepańska Jarosław Pawlak Tomasz Bajer" 52152 "2014-06-13" 2014
"2328" "Tomasz Bajer" 52152 "2014-06-13" 2014
"2329" "Anna Rodak" 52263 "2014-06-12" 2014
"2330" "Monika Pawłowska-Radzimierska" 52263 "2014-06-12" 2014
"2331" "Sędziowie" 52264 "2014-07-03" 2014
"2332" "Anna Rodak" 52265 "2014-06-17" 2014
"2333" "Monika Pawłowska-Radzimierska" 52265 "2014-06-17" 2014
"2334" NA 52266 "2014-07-01" 2014
"2335" "Anna Rodak" 52267 "2014-06-05" 2014
"2336" "Monika Pawłowska-Radzimierska" 52267 "2014-06-05" 2014
"2337" NA 52268 "2014-06-17" 2014
"2338" "Anna Rodak" 52269 "2014-06-17" 2014
"2339" "Monika Pawłowska-Radzimierska" 52269 "2014-06-17" 2014
"2340" NA 52270 "2014-07-01" 2014
"2341" "Anna Rodak" 52271 "2014-06-24" 2014
"2342" "Monika Pawłowska-Radzimierska" 52271 "2014-06-24" 2014
"2343" NA 52272 "2014-07-03" 2014
"2344" "Ewa Chałubińska" 52273 "2014-06-18" 2014
"2345" "Magdalena Lisowska" 52273 "2014-06-18" 2014
"2346" "Monika Pawłowska-Radzimierska" 52273 "2014-06-18" 2014
"2347" "Sędziowie" 52274 "2014-07-02" 2014
"2348" "Anna Rodak" 52275 "2014-06-18" 2014
"2349" "Karol Kotyński" 52275 "2014-06-18" 2014
"2350" "Magdalena Lisowska" 52275 "2014-06-18" 2014
"2351" "Anna Rodak" 52276 "2014-07-01" 2014
"2352" "Karol Kotyński" 52276 "2014-07-01" 2014
"2353" "Magdalena Lisowska" 52276 "2014-07-01" 2014
"2354" "Sędziowie" 52277 "2014-07-01" 2014
"2355" "Jacek Pasikowski" 52301 "2014-06-17" 2014
"2356" NA 52303 "2014-07-08" 2014
"2357" NA 52305 "2014-06-09" 2014
"2358" NA 52306 "2014-07-04" 2014
"2359" NA 52313 "2014-07-04" 2014
"2360" NA 52314 "2014-06-09" 2014
"2361" NA 52316 "2014-06-27" 2014
"2362" NA 52486 "2014-07-02" 2014
"2363" "Monika Pawłowska-Radzimierska" 52487 "2014-06-18" 2014
"2364" "Karol Kotyński" 52641 "2014-06-12" 2014
"2365" "Magdalena Lisowska" 52641 "2014-06-12" 2014
"2366" NA 52642 "2014-07-04" 2014
"2367" "Monika Stefaniak-Dąbrowska" 52845 "2014-06-16" 2014
"2368" "Piotr Cięciwa" 52845 "2014-06-16" 2014
"2369" "Zbigniew Mierzejewski" 52845 "2014-06-16" 2014
"2370" NA 52846 "2014-07-04" 2014
"2371" "Anna Rodak" 52861 "2014-06-17" 2014
"2372" "Monika Pawłowska-Radzimierska" 52861 "2014-06-17" 2014
"2373" "Sędziowie" 52862 "2014-07-01" 2014
"2374" "Anna Rodak" 52863 "2014-06-17" 2014
"2375" "Monika Pawłowska-Radzimierska" 52863 "2014-06-17" 2014
"2376" NA 52864 "2014-07-01" 2014
"2377" "Anna Rodak" 52865 "2014-06-17" 2014
"2378" "Magdalena Lisowska" 52865 "2014-06-17" 2014
"2379" NA 52866 "2014-07-04" 2014
"2380" "Ewa Chałubińska" 52867 "2014-06-10" 2014
"2381" "Monika Pawłowska-Radzimierska" 52867 "2014-06-10" 2014
"2382" NA 52868 "2014-07-01" 2014
"2383" "Sędziowie" 52869 "2014-07-09" 2014
"2384" "Ewa Chałubińska" 52870 "2014-06-18" 2014
"2385" "Karol Kotyński" 52870 "2014-06-18" 2014
"2386" "Magdalena Lisowska" 52870 "2014-06-18" 2014
"2387" "Anna Rodak" 52871 "2014-06-18" 2014
"2388" "Ewa Chałubińska" 52871 "2014-06-18" 2014
"2389" "Monika Pawłowska-Radzimierska" 52871 "2014-06-18" 2014
"2390" "Anna Rodak" 52872 "2014-07-07" 2014
"2391" "Ewa Chałubińska" 52872 "2014-07-07" 2014
"2392" "Monika Pawłowska-Radzimierska" 52872 "2014-07-07" 2014
"2393" "Sędziowie" 52873 "2014-07-09" 2014
"2394" "Ewa Chałubińska" 52874 "2014-06-18" 2014
"2395" "Karol Kotyński" 52874 "2014-06-18" 2014
"2396" "Magdalena Lisowska" 52874 "2014-06-18" 2014
"2397" "Sędziowie" 52875 "2014-07-09" 2014
"2398" "Anna Rodak" 52876 "2014-06-24" 2014
"2399" "Monika Pawłowska-Radzimierska" 52876 "2014-06-24" 2014
"2400" NA 52877 "2014-07-08" 2014
"2401" "Anna Rodak" 52878 "2014-06-17" 2014
"2402" "Magdalena Lisowska" 52878 "2014-06-17" 2014
"2403" NA 52879 "2014-07-01" 2014
"2404" "Karol Kotyński" 52880 "2014-06-18" 2014
"2405" "Magdalena Lisowska" 52880 "2014-06-18" 2014
"2406" "Monika Pawłowska-Radzimierska" 52880 "2014-06-18" 2014
"2407" "Sędziowie" 52881 "2014-07-02" 2014
"2408" "Zenona Wasielewska-Stańczyk" 52886 "2014-05-21" 2014
"2409" NA 52887 "2014-07-11" 2014
"2410" "Anna Rodak" 53008 "2014-06-05" 2014
"2411" "Monika Pawłowska-Radzimierska" 53008 "2014-06-05" 2014
"2412" NA 53009 "2014-06-30" 2014
"2413" "Anna Rodak" 53010 "2014-06-24" 2014
"2414" "Monika Pawłowska-Radzimierska" 53010 "2014-06-24" 2014
"2415" NA 53011 "2014-07-08" 2014
"2416" "Karol Kotyński" 53012 "2014-06-12" 2014
"2417" "Magdalena Lisowska" 53012 "2014-06-12" 2014
"2418" "Sędziowie" 53013 "2014-07-04" 2014
"2419" "Anna Rodak" 53014 "2014-06-17" 2014
"2420" "Magdalena Lisowska" 53014 "2014-06-17" 2014
"2421" NA 53015 "2014-07-01" 2014
"2422" "Anna Rodak" 53241 "2014-07-01" 2014
"2423" "Magdalena Lisowska" 53241 "2014-07-01" 2014
"2424" NA 53242 "2014-07-11" 2014
"2425" "Karol Kotyński" 53243 "2014-07-15" 2014
"2426" "Karol Kotyński" 53244 "2014-06-18" 2014
"2427" NA 53245 "2014-07-02" 2014
"2428" NA 53303 "2014-07-11" 2014
"2429" NA 53304 "2014-07-11" 2014
"2430" "Anna Rodak" 53305 "2014-06-27" 2014
"2431" "Magdalena Lisowska" 53305 "2014-06-27" 2014
"2432" "Monika Pawłowska-Radzimierska" 53305 "2014-06-27" 2014
"2433" "Sędziowie" 53306 "2014-07-11" 2014
"2434" "Anna Rodak" 53307 "2014-06-27" 2014
"2435" "Magdalena Lisowska" 53307 "2014-06-27" 2014
"2436" "Monika Pawłowska-Radzimierska" 53307 "2014-06-27" 2014
"2437" "Sędziowie" 53308 "2014-07-11" 2014
"2438" "Anna Rodak" 53309 "2014-06-24" 2014
"2439" "Monika Pawłowska-Radzimierska" 53309 "2014-06-24" 2014
"2440" NA 53310 "2014-07-16" 2014
"2441" "Anna Rodak" 53311 "2014-06-26" 2014
"2442" "Monika Pawłowska-Radzimierska" 53311 "2014-06-26" 2014
"2443" "Anna Rodak" 53312 "2014-06-24" 2014
"2444" "Magdalena Lisowska" 53312 "2014-06-24" 2014
"2445" NA 53313 "2014-07-11" 2014
"2446" "Ewa Chałubińska" 53456 "2014-06-24" 2014
"2447" "Monika Pawłowska-Radzimierska" 53456 "2014-06-24" 2014
"2448" NA 53523 "2014-07-11" 2014
"2449" "Anna Rodak" 53524 "2014-06-24" 2014
"2450" "Monika Pawłowska-Radzimierska" 53524 "2014-06-24" 2014
"2451" NA 53525 "2014-07-11" 2014
"2452" "Anna Rodak" 53526 "2014-06-24" 2014
"2453" "Monika Pawłowska-Radzimierska" 53526 "2014-06-24" 2014
"2454" NA 53527 "2014-03-13" 2014
"2455" "Karol Kotyński" 53528 "2014-02-27" 2014
"2456" "Monika Pawłowska-Radzimierska" 53528 "2014-02-27" 2014
"2457" "Ewa Chałubińska" 53529 "2014-06-24" 2014
"2458" "Monika Pawłowska-Radzimierska" 53529 "2014-06-24" 2014
"2459" "Sędziowie" 53609 "2014-07-15" 2014
"2460" "Krystyna Pisarska" 53743 "2014-02-18" 2014
"2461" "Maria Blanka Korowajska" 53743 "2014-02-18" 2014
"2462" "Wojciech Janicki" 53743 "2014-02-18" 2014
"2463" NA 53744 "2014-02-18" 2014
"2464" NA 53750 "2014-07-22" 2014
"2465" "Anna Rodak" 53751 "2014-07-10" 2014
"2466" "Monika Pawłowska-Radzimierska" 53751 "2014-07-10" 2014
"2467" NA 53752 "2014-07-22" 2014
"2468" "Anna Rodak" 53753 "2014-07-01" 2014
"2469" "Magdalena Lisowska" 53753 "2014-07-01" 2014
"2470" "Anna Rodak" 54048 "2014-07-03" 2014
"2471" "Monika Pawłowska-Radzimierska" 54048 "2014-07-03" 2014
"2472" NA 54049 "2014-07-21" 2014
"2473" NA 54225 "2013-09-09" 2013
"2474" "Sędziego Bartosz Kaźmierak" 54226 "2013-07-08" 2013
"2475" NA 54365 "2014-05-30" 2014
"2476" "Jacek Kępa" 54366 "2014-04-24" 2014
"2477" "Jacek Świerczyński" 54366 "2014-04-24" 2014
"2478" "Tomasz Kotkowski" 54366 "2014-04-24" 2014
"2479" NA 54367 "2014-05-30" 2014
"2480" "Jacek Kępa" 54368 "2014-04-24" 2014
"2481" "Jacek Świerczyński" 54368 "2014-04-24" 2014
"2482" "Tomasz Kotkowski" 54368 "2014-04-24" 2014
"2483" NA 54369 "2014-05-09" 2014
"2484" "Barbara Pięcek" 54370 "2014-04-25" 2014
"2485" "Katarzyna Bielczyk" 54370 "2014-04-25" 2014
"2486" "Wojciech Borten" 54370 "2014-04-25" 2014
"2487" NA 54371 "2014-04-22" 2014
"2488" "Izabela Wawrzynkiewicz" 54372 "2014-04-07" 2014
"2489" "Radosław Olewczyński" 54372 "2014-04-07" 2014
"2490" "Zofia Szcześniewicz" 54372 "2014-04-07" 2014
"2491" "Bogdan Jachowicz" 54373 "2014-04-23" 2014
"2492" "Radosław Olewczyński" 54373 "2014-04-23" 2014
"2493" "Renata Jagura" 54373 "2014-04-23" 2014
"2494" NA 54374 "2014-05-15" 2014
"2495" NA 54375 "2014-05-19" 2014
"2496" "Elżbieta Gawryszczak" 54376 "2014-04-23" 2014
"2497" "Izabela Wawrzynkiewicz" 54376 "2014-04-23" 2014
"2498" "Renta Jagura" 54376 "2014-04-23" 2014
"2499" NA 54377 "2014-05-13" 2014
"2500" "Elżbieta Gawryszczak" 54378 "2014-04-23" 2014
"2501" "Izabela Wawrzynkiewicz" 54378 "2014-04-23" 2014
"2502" "Renata Jagura" 54378 "2014-04-23" 2014
"2503" NA 54379 "2014-04-30" 2014
"2504" "Bogdan Jachowicz" 54380 "2014-04-15" 2014
"2505" "Marta Witoszyńska" 54380 "2014-04-15" 2014
"2506" "Małgorzata Sosińska-Halbina" 54380 "2014-04-15" 2014
"2507" NA 54381 "2014-05-07" 2014
"2508" "Bogdan Jachowicz" 54382 "2014-04-23" 2014
"2509" "Radosław Olewczyński" 54382 "2014-04-23" 2014
"2510" "Renata Jagura" 54382 "2014-04-23" 2014
"2511" NA 54383 "2014-05-19" 2014
"2512" "Jacek Świerczyński" 54384 "2014-04-24" 2014
"2513" "S O Jacek Kępa" 54384 "2014-04-24" 2014
"2514" NA 54385 "2014-05-14" 2014
"2515" "Jacek Świerczyński" 54386 "2014-04-24" 2014
"2516" "S O Jacek Kępa" 54386 "2014-04-24" 2014
"2517" "Katarzyna Bielczyk" 54387 "2014-04-25" 2014
"2518" "Wojciech Borten" 54387 "2014-04-25" 2014
"2519" NA 54388 "2014-05-12" 2014
"2520" "Barbara Pięcek" 54389 "2014-04-25" 2014
"2521" "Katarzyna Bielczyk" 54389 "2014-04-25" 2014
"2522" "Wojciech Borten" 54389 "2014-04-25" 2014
"2523" NA 54390 "2014-05-14" 2014
"2524" NA 54391 "2014-04-30" 2014
"2525" "Barbara Pięcek" 54392 "2014-04-25" 2014
"2526" "Katarzyna Bielczyk" 54392 "2014-04-25" 2014
"2527" "Wojciech Borten" 54392 "2014-04-25" 2014
"2528" NA 54393 "2014-05-12" 2014
"2529" "Bogdan Jachowicz" 54394 "2014-04-28" 2014
"2530" "Dagmara Kowalczyk-Wrzodak" 54394 "2014-04-28" 2014
"2531" "Izabela Wawrzynkiewicz" 54394 "2014-04-28" 2014
"2532" NA 54395 "2014-05-14" 2014
"2533" "Bogdan Jachowicz" 54396 "2014-04-28" 2014
"2534" "Dagmara Kowalczyk-Wrzodak" 54396 "2014-04-28" 2014
"2535" "Izabela Wawrzynkiewicz" 54396 "2014-04-28" 2014
"2536" NA 54397 "2014-05-14" 2014
"2537" "Bogdan Jachowicz" 54398 "2014-04-28" 2014
"2538" "Dagmara Kowalczyk-Wrzodak" 54398 "2014-04-28" 2014
"2539" "Izabela Wawrzynkiewicz" 54398 "2014-04-28" 2014
"2540" "Bogdan Jachowicz" 54399 "2014-04-28" 2014
"2541" "Dagmara Kowalczyk-Wrzodak" 54399 "2014-04-28" 2014
"2542" "Izabela Wawrzynkiewicz" 54399 "2014-04-28" 2014
"2543" NA 54400 "2014-05-13" 2014
"2544" "Bogdan Jachowicz" 54401 "2014-04-28" 2014
"2545" "Dagmara Kowalczyk-Wrzodak" 54401 "2014-04-28" 2014
"2546" "Izabela Wawrzynkiewicz" 54401 "2014-04-28" 2014
"2547" NA 54402 "2014-05-19" 2014
"2548" "Bogdan Jachowicz" 54403 "2014-04-23" 2014
"2549" "Radosław Olewczyński" 54403 "2014-04-23" 2014
"2550" "Renata Jagura" 54403 "2014-04-23" 2014
"2551" NA 54404 "2014-05-13" 2014
"2552" NA 54405 "2014-05-08" 2014
"2553" "Jacek Kępa" 54406 "2014-04-24" 2014
"2554" "Jacek Świerczyński" 54406 "2014-04-24" 2014
"2555" "Tomasz Kotkowski" 54406 "2014-04-24" 2014
"2556" "Jacek Kępa" 54407 "2014-04-24" 2014
"2557" "Jacek Świerczyński" 54407 "2014-04-24" 2014
"2558" "Tomasz Kotkowski" 54407 "2014-04-24" 2014
"2559" NA 54408 "2014-05-30" 2014
"2560" "Jacek Kępa" 54409 "2014-04-24" 2014
"2561" "Jacek Świerczyński" 54409 "2014-04-24" 2014
"2562" "Tomasz Kotkowski" 54409 "2014-04-24" 2014
"2563" NA 54410 "2014-04-30" 2014
"2564" NA 54411 "2014-05-07" 2014
"2565" "Barbara Pięcek" 54412 "2014-04-25" 2014
"2566" "Katarzyna Bielczyk" 54412 "2014-04-25" 2014
"2567" "Wojciech Borten" 54412 "2014-04-25" 2014
"2568" NA 54598 "2014-05-14" 2014
"2569" "Bożena Rządzińska" 54599 "2014-04-30" 2014
"2570" "Jacek Kępa" 54599 "2014-04-30" 2014
"2571" "Sławomir Zieliński" 54599 "2014-04-30" 2014
"2572" NA 54600 "2014-05-14" 2014
"2573" "Bożena Rządzińska" 54601 "2014-04-29" 2014
"2574" "Radosław Olewczyński" 54601 "2014-04-29" 2014
"2575" "Renata Jagura" 54601 "2014-04-29" 2014
"2576" NA 54602 "2014-05-13" 2014
"2577" "Bożena Rządzińska" 54603 "2014-04-29" 2014
"2578" "Radosław Olewczyński" 54603 "2014-04-29" 2014
"2579" "Renata Jagura" 54603 "2014-04-29" 2014
"2580" NA 54604 "2014-05-20" 2014
"2581" "Bożena Rządzińska" 54605 "2014-04-29" 2014
"2582" "Radosław Olewczyński" 54605 "2014-04-29" 2014
"2583" "Renata Jagura" 54605 "2014-04-29" 2014
"2584" NA 54606 "2014-05-22" 2014
"2585" "Barbara Pięcek" 54607 "2014-04-30" 2014
"2586" "Mariusz Bilicz" 54607 "2014-04-30" 2014
"2587" "Wojciech Borten" 54607 "2014-04-30" 2014
"2588" NA 54608 "2014-05-14" 2014
"2589" "Barbara Pięcek" 54609 "2014-04-30" 2014
"2590" "Wojciech Borten" 54609 "2014-04-30" 2014
"2591" NA 54610 "2014-05-23" 2014
"2592" "Barbara Pięcek" 54611 "2014-04-30" 2014
"2593" "Mariusz Bilicz" 54611 "2014-04-30" 2014
"2594" "Wojciech Borten" 54611 "2014-04-30" 2014
"2595" NA 54612 "2014-05-12" 2014
"2596" "Barbara Pięcek Mariusz Bilicz" 54613 "2014-04-30" 2014
