"id" "judgmentDate" "year" "id" "name1" "name2" "divisionid"
"2180" 46767 "2014-05-13" 2014 46767 "Zespół Widzi Konieczność Podjęcia Działań Mających Na Celu Intensyfikację Przygotowań Zasobów Audio Cyfryzacji Najszybszym Terminie" "Zespołu Uporządkowania I Przygotowania Zbiorów Materiałów Procesu Digitalizacji Stwierdził Piśmie Z Grudnia R. Iż Związku Z Nieskuteczną Procedurą Przetargową Na Cyfryzację Taśm Archiwalnych Z Zasobów Fonoteki Spółki Zespół Widzi Konieczność Podjęcia Działań Mających Na Celu Intensyfikację Przygotowań Zasobów Audio Cyfryzacji Najszybszym Terminie Bez Względu Na To Czy Cyfryzacja Będzie Wykonana Przez Podmiot Zewnętrzny Czy Siłami Radia. Wyjaśniono Iż Fonogramy Na Nośnikach Magnetycznych Podlegają Ciągłemu Procesowi Starzenia I Degradacji Więc Każda Taśma Szczegółowo Opisana I Scyfryzowana Zmniejsza Prawdopodobieństwo Utraty Historycznych Nagrań. Proces Przygotowawczy Przesłuchania Audycji Szczegółowy Opis Metryczkach Jest Absolutnie Niezbędny Przyszłego Wykorzystania Nagrań. Opinii Przewodniczącego Zespołu Należytego Wykonania Tych Prac Ważnym Było Wykorzystanie Pracowników Z Doświadczeniem I Dużym Stażem Rozgłośni. Wykonanie Tych Prac Siłami Fonoteki Niecałe Dwa Etaty Obciążone Dodatkowo Innymi Zdaniami Zdaniem Przewodniczącego Nie Było Realne" 1022
"2181" 46769 "2014-04-24" 2014 46769 "Anna Przybylska" "Anna Rodak" 1022
"2182" 46769 "2014-04-24" 2014 46769 "Anna Rodak" "Anna Przybylska" 1022
"2183" 46926 "2014-05-07" 2014 46926 "Ewa Krajewska" "Maria Antecka" 1020
"2184" 46926 "2014-05-07" 2014 46926 "Ewa Krajewska" "Piotr Cięciwa" 1020
"2185" 46926 "2014-05-07" 2014 46926 "Maria Antecka" "Ewa Krajewska" 1020
"2186" 46926 "2014-05-07" 2014 46926 "Maria Antecka" "Piotr Cięciwa" 1020
"2187" 46926 "2014-05-07" 2014 46926 "Piotr Cięciwa" "Ewa Krajewska" 1020
"2188" 46926 "2014-05-07" 2014 46926 "Piotr Cięciwa" "Maria Antecka" 1020
"2189" 47174 "2014-05-14" 2014 47174 "Karol Kotyński" "Magdalena Lisowska" 1022
"2190" 47174 "2014-05-14" 2014 47174 "Karol Kotyński" "Monika Pawłowska-Radzimierska" 1022
"2191" 47174 "2014-05-14" 2014 47174 "Magdalena Lisowska" "Karol Kotyński" 1022
"2192" 47174 "2014-05-14" 2014 47174 "Magdalena Lisowska" "Monika Pawłowska-Radzimierska" 1022
"2193" 47174 "2014-05-14" 2014 47174 "Monika Pawłowska-Radzimierska" "Karol Kotyński" 1022
"2194" 47174 "2014-05-14" 2014 47174 "Monika Pawłowska-Radzimierska" "Magdalena Lisowska" 1022
"2195" 47306 "2014-05-16" 2014 47306 "Marzena Lesiuk" "Piotr Augustyniak" 1020
"2196" 47306 "2014-05-16" 2014 47306 "Marzena Lesiuk" "Zbigniew Mierzejewski" 1020
"2197" 47306 "2014-05-16" 2014 47306 "Piotr Augustyniak" "Marzena Lesiuk" 1020
"2198" 47306 "2014-05-16" 2014 47306 "Piotr Augustyniak" "Zbigniew Mierzejewski" 1020
"2199" 47306 "2014-05-16" 2014 47306 "Zbigniew Mierzejewski" "Marzena Lesiuk" 1020
"2200" 47306 "2014-05-16" 2014 47306 "Zbigniew Mierzejewski" "Piotr Augustyniak" 1020
"2201" 47308 "2014-05-16" 2014 47308 "Marzena Lesiuk" "Piotr Augustyniak" 1020
"2202" 47308 "2014-05-16" 2014 47308 "Marzena Lesiuk" "Zbigniew Mierzejewski" 1020
"2203" 47308 "2014-05-16" 2014 47308 "Piotr Augustyniak" "Marzena Lesiuk" 1020
"2204" 47308 "2014-05-16" 2014 47308 "Piotr Augustyniak" "Zbigniew Mierzejewski" 1020
"2205" 47308 "2014-05-16" 2014 47308 "Zbigniew Mierzejewski" "Marzena Lesiuk" 1020
"2206" 47308 "2014-05-16" 2014 47308 "Zbigniew Mierzejewski" "Piotr Augustyniak" 1020
"2207" 47309 "2014-05-16" 2014 47309 "Marzena Lesiuk" "Piotr Augustyniak" 1020
"2208" 47309 "2014-05-16" 2014 47309 "Marzena Lesiuk" "Zbigniew Mierzejewski" 1020
"2209" 47309 "2014-05-16" 2014 47309 "Piotr Augustyniak" "Marzena Lesiuk" 1020
"2210" 47309 "2014-05-16" 2014 47309 "Piotr Augustyniak" "Zbigniew Mierzejewski" 1020
"2211" 47309 "2014-05-16" 2014 47309 "Zbigniew Mierzejewski" "Marzena Lesiuk" 1020
"2212" 47309 "2014-05-16" 2014 47309 "Zbigniew Mierzejewski" "Piotr Augustyniak" 1020
"2213" 47317 "2014-04-29" 2014 47317 "Karol Kotyński" "Magdalena Lisowska" 1022
"2214" 47317 "2014-04-29" 2014 47317 "Magdalena Lisowska" "Karol Kotyński" 1022
"2215" 47319 "2014-05-06" 2014 47319 "Anna Rodak" "Monika Pawłowska-Radzimierska" 1022
"2216" 47319 "2014-05-06" 2014 47319 "Monika Pawłowska-Radzimierska" "Anna Rodak" 1022
"2217" 47323 "2014-05-14" 2014 47323 "Anna Rodak" "Karol Kotyński" 1022
"2218" 47323 "2014-05-14" 2014 47323 "Anna Rodak" "Monika Pawłowska-Radzimierska" 1022
"2219" 47323 "2014-05-14" 2014 47323 "Karol Kotyński" "Anna Rodak" 1022
"2220" 47323 "2014-05-14" 2014 47323 "Karol Kotyński" "Monika Pawłowska-Radzimierska" 1022
"2221" 47323 "2014-05-14" 2014 47323 "Monika Pawłowska-Radzimierska" "Anna Rodak" 1022
"2222" 47323 "2014-05-14" 2014 47323 "Monika Pawłowska-Radzimierska" "Karol Kotyński" 1022
"2223" 47324 "2014-05-14" 2014 47324 "Anna Rodak" "Magdalena Lisowska" 1022
"2224" 47324 "2014-05-14" 2014 47324 "Anna Rodak" "Monika Pawłowska-Radzimierska" 1022
"2225" 47324 "2014-05-14" 2014 47324 "Magdalena Lisowska" "Anna Rodak" 1022
"2226" 47324 "2014-05-14" 2014 47324 "Magdalena Lisowska" "Monika Pawłowska-Radzimierska" 1022
"2227" 47324 "2014-05-14" 2014 47324 "Monika Pawłowska-Radzimierska" "Anna Rodak" 1022
"2228" 47324 "2014-05-14" 2014 47324 "Monika Pawłowska-Radzimierska" "Magdalena Lisowska" 1022
"2229" 47644 "2014-05-08" 2014 47644 "Anna Rodak" "Ewa Chałubińska" 1022
"2230" 47644 "2014-05-08" 2014 47644 "Ewa Chałubińska" "Anna Rodak" 1022
"2231" 47831 "2014-02-27" 2014 47831 "Bogdan Jachowicz" "Bożena Rządzińska" 1018
"2232" 47831 "2014-02-27" 2014 47831 "Bogdan Jachowicz" "Izabela Wawrzynkiewicz" 1018
"2233" 47831 "2014-02-27" 2014 47831 "Bożena Rządzińska" "Bogdan Jachowicz" 1018
"2234" 47831 "2014-02-27" 2014 47831 "Bożena Rządzińska" "Izabela Wawrzynkiewicz" 1018
"2235" 47831 "2014-02-27" 2014 47831 "Izabela Wawrzynkiewicz" "Bogdan Jachowicz" 1018
"2236" 47831 "2014-02-27" 2014 47831 "Izabela Wawrzynkiewicz" "Bożena Rządzińska" 1018
"2237" 47833 "2014-03-18" 2014 47833 "Jacek Kępa" "Renata Jagura" 1018
"2238" 47833 "2014-03-18" 2014 47833 "Jacek Kępa" "Zofia Szcześniewicz" 1018
"2239" 47833 "2014-03-18" 2014 47833 "Renata Jagura" "Jacek Kępa" 1018
"2240" 47833 "2014-03-18" 2014 47833 "Renata Jagura" "Zofia Szcześniewicz" 1018
"2241" 47833 "2014-03-18" 2014 47833 "Zofia Szcześniewicz" "Jacek Kępa" 1018
"2242" 47833 "2014-03-18" 2014 47833 "Zofia Szcześniewicz" "Renata Jagura" 1018
"2243" 47835 "2014-04-02" 2014 47835 "Barbara Pięcek" "Marta Witoszyńska" 1018
"2244" 47835 "2014-04-02" 2014 47835 "Barbara Pięcek" "Małgorzata Rembowska" 1018
"2245" 47835 "2014-04-02" 2014 47835 "Marta Witoszyńska" "Barbara Pięcek" 1018
"2246" 47835 "2014-04-02" 2014 47835 "Marta Witoszyńska" "Małgorzata Rembowska" 1018
"2247" 47835 "2014-04-02" 2014 47835 "Małgorzata Rembowska" "Barbara Pięcek" 1018
"2248" 47835 "2014-04-02" 2014 47835 "Małgorzata Rembowska" "Marta Witoszyńska" 1018
"2249" 47837 "2014-04-02" 2014 47837 "Barbara Pięcek" "Marta Witoszyńska" 1018
"2250" 47837 "2014-04-02" 2014 47837 "Barbara Pięcek" "Małgorzata Rembowska" 1018
"2251" 47837 "2014-04-02" 2014 47837 "Marta Witoszyńska" "Barbara Pięcek" 1018
"2252" 47837 "2014-04-02" 2014 47837 "Marta Witoszyńska" "Małgorzata Rembowska" 1018
"2253" 47837 "2014-04-02" 2014 47837 "Małgorzata Rembowska" "Barbara Pięcek" 1018
"2254" 47837 "2014-04-02" 2014 47837 "Małgorzata Rembowska" "Marta Witoszyńska" 1018
"2255" 47839 "2014-04-02" 2014 47839 "Barbara Pięcek" "Marta Witoszyńska" 1018
"2256" 47839 "2014-04-02" 2014 47839 "Barbara Pięcek" "Małgorzata Rembowska" 1018
"2257" 47839 "2014-04-02" 2014 47839 "Marta Witoszyńska" "Barbara Pięcek" 1018
"2258" 47839 "2014-04-02" 2014 47839 "Marta Witoszyńska" "Małgorzata Rembowska" 1018
"2259" 47839 "2014-04-02" 2014 47839 "Małgorzata Rembowska" "Barbara Pięcek" 1018
"2260" 47839 "2014-04-02" 2014 47839 "Małgorzata Rembowska" "Marta Witoszyńska" 1018
"2261" 47841 "2014-04-02" 2014 47841 "Barbara Pięcek" "Marta Witoszyńska" 1018
"2262" 47841 "2014-04-02" 2014 47841 "Barbara Pięcek" "Małgorzata Rembowska" 1018
"2263" 47841 "2014-04-02" 2014 47841 "Marta Witoszyńska" "Barbara Pięcek" 1018
"2264" 47841 "2014-04-02" 2014 47841 "Marta Witoszyńska" "Małgorzata Rembowska" 1018
"2265" 47841 "2014-04-02" 2014 47841 "Małgorzata Rembowska" "Barbara Pięcek" 1018
"2266" 47841 "2014-04-02" 2014 47841 "Małgorzata Rembowska" "Marta Witoszyńska" 1018
"2267" 47845 "2014-04-03" 2014 47845 "Bożena Rządzińska" "Izabela Wawrzynkiewicz" 1018
"2268" 47845 "2014-04-03" 2014 47845 "Bożena Rządzińska" "Wojciech Borten" 1018
"2269" 47845 "2014-04-03" 2014 47845 "Izabela Wawrzynkiewicz" "Bożena Rządzińska" 1018
"2270" 47845 "2014-04-03" 2014 47845 "Izabela Wawrzynkiewicz" "Wojciech Borten" 1018
"2271" 47845 "2014-04-03" 2014 47845 "Wojciech Borten" "Bożena Rządzińska" 1018
"2272" 47845 "2014-04-03" 2014 47845 "Wojciech Borten" "Izabela Wawrzynkiewicz" 1018
"2273" 48046 "2014-05-16" 2014 48046 "Andrzej Romek" "Mariola Szczepańska" 1027
"2274" 48046 "2014-05-16" 2014 48046 "Andrzej Romek" "Ryszard Badio" 1027
"2275" 48046 "2014-05-16" 2014 48046 "Andrzej Romek" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2276" 48046 "2014-05-16" 2014 48046 "Mariola Szczepańska" "Andrzej Romek" 1027
"2277" 48046 "2014-05-16" 2014 48046 "Mariola Szczepańska" "Ryszard Badio" 1027
"2278" 48046 "2014-05-16" 2014 48046 "Mariola Szczepańska" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2279" 48046 "2014-05-16" 2014 48046 "Ryszard Badio" "Andrzej Romek" 1027
"2280" 48046 "2014-05-16" 2014 48046 "Ryszard Badio" "Mariola Szczepańska" 1027
"2281" 48046 "2014-05-16" 2014 48046 "Ryszard Badio" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2282" 48046 "2014-05-16" 2014 48046 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Andrzej Romek" 1027
"2283" 48046 "2014-05-16" 2014 48046 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Mariola Szczepańska" 1027
"2284" 48046 "2014-05-16" 2014 48046 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Ryszard Badio" 1027
"2285" 48047 "2014-05-16" 2014 48047 "Andrzej Romek" "Mariola Szczepańska" 1027
"2286" 48047 "2014-05-16" 2014 48047 "Andrzej Romek" "Ryszard Badio" 1027
"2287" 48047 "2014-05-16" 2014 48047 "Andrzej Romek" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2288" 48047 "2014-05-16" 2014 48047 "Mariola Szczepańska" "Andrzej Romek" 1027
"2289" 48047 "2014-05-16" 2014 48047 "Mariola Szczepańska" "Ryszard Badio" 1027
"2290" 48047 "2014-05-16" 2014 48047 "Mariola Szczepańska" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2291" 48047 "2014-05-16" 2014 48047 "Ryszard Badio" "Andrzej Romek" 1027
"2292" 48047 "2014-05-16" 2014 48047 "Ryszard Badio" "Mariola Szczepańska" 1027
"2293" 48047 "2014-05-16" 2014 48047 "Ryszard Badio" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2294" 48047 "2014-05-16" 2014 48047 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Andrzej Romek" 1027
"2295" 48047 "2014-05-16" 2014 48047 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Mariola Szczepańska" 1027
"2296" 48047 "2014-05-16" 2014 48047 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Ryszard Badio" 1027
"2297" 48050 "2014-05-16" 2014 48050 "Andrzej Romek" "Mariola Szczepańska" 1027
"2298" 48050 "2014-05-16" 2014 48050 "Andrzej Romek" "Ryszard Badio" 1027
"2299" 48050 "2014-05-16" 2014 48050 "Andrzej Romek" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2300" 48050 "2014-05-16" 2014 48050 "Mariola Szczepańska" "Andrzej Romek" 1027
"2301" 48050 "2014-05-16" 2014 48050 "Mariola Szczepańska" "Ryszard Badio" 1027
"2302" 48050 "2014-05-16" 2014 48050 "Mariola Szczepańska" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2303" 48050 "2014-05-16" 2014 48050 "Ryszard Badio" "Andrzej Romek" 1027
"2304" 48050 "2014-05-16" 2014 48050 "Ryszard Badio" "Mariola Szczepańska" 1027
"2305" 48050 "2014-05-16" 2014 48050 "Ryszard Badio" "Ryszard Badio Mariola Szczepańska Andrzej Romek" 1027
"2306" 48050 "2014-05-16" 2014 48050 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Andrzej Romek" 1027
"2307" 48050 "2014-05-16" 2014 48050 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Mariola Szczepańska" 1027
"2308" 48050 "2014-05-16" 2014 48050 "Ryszard Badio Mariola Szczepańska Andrzej Romek" "Ryszard Badio" 1027
"2309" 48165 "2014-05-13" 2014 48165 "Magdalena Lisowska" "Monika Pawłowska-Radzimierska" 1022
"2310" 48165 "2014-05-13" 2014 48165 "Monika Pawłowska-Radzimierska" "Magdalena Lisowska" 1022
"2311" 48167 "2014-05-06" 2014 48167 "Anna Rodak" "Monika Pawłowska-Radzimierska" 1022
"2312" 48167 "2014-05-06" 2014 48167 "Monika Pawłowska-Radzimierska" "Anna Rodak" 1022
"2313" 48169 "2014-05-08" 2014 48169 "Anna Rodak" "Ewa Chałubińska" 1022
"2314" 48169 "2014-05-08" 2014 48169 "Ewa Chałubińska" "Anna Rodak" 1022
"2315" 48170 "2014-05-06" 2014 48170 "Anna Rodak" "Monika Pawłowska-Radzimierska" 1022
"2316" 48170 "2014-05-06" 2014 48170 "Monika Pawłowska-Radzimierska" "Anna Rodak" 1022
"2317" 48173 "2014-05-13" 2014 48173 "Magdalena Lisowska" "Monika Pawłowska-Radzimierska" 1022
"2318" 48173 "2014-05-13" 2014 48173 "Monika Pawłowska-Radzimierska" "Magdalena Lisowska" 1022
"2319" 48175 "2014-05-14" 2014 48175 "Anna Rodak" "Magdalena Lisowska" 1022
"2320" 48175 "2014-05-14" 2014 48175 "Anna Rodak" "Monika Pawłowska-Radzimierska" 1022
"2321" 48175 "2014-05-14" 2014 48175 "Magdalena Lisowska" "Anna Rodak" 1022
"2322" 48175 "2014-05-14" 2014 48175 "Magdalena Lisowska" "Monika Pawłowska-Radzimierska" 1022
"2323" 48175 "2014-05-14" 2014 48175 "Monika Pawłowska-Radzimierska" "Anna Rodak" 1022
"2324" 48175 "2014-05-14" 2014 48175 "Monika Pawłowska-Radzimierska" "Magdalena Lisowska" 1022
"2325" 48177 "2014-05-14" 2014 48177 "Anna Rodak" "Ewa Chałubińska" 1022
"2326" 48177 "2014-05-14" 2014 48177 "Anna Rodak" "Karol Kotyński" 1022
"2327" 48177 "2014-05-14" 2014 48177 "Ewa Chałubińska" "Anna Rodak" 1022
"2328" 48177 "2014-05-14" 2014 48177 "Ewa Chałubińska" "Karol Kotyński" 1022
"2329" 48177 "2014-05-14" 2014 48177 "Karol Kotyński" "Anna Rodak" 1022
"2330" 48177 "2014-05-14" 2014 48177 "Karol Kotyński" "Ewa Chałubińska" 1022
"2331" 48179 "2014-05-14" 2014 48179 "Anna Rodak" "Ewa Chałubińska" 1022
"2332" 48179 "2014-05-14" 2014 48179 "Anna Rodak" "Karol Kotyński" 1022
"2333" 48179 "2014-05-14" 2014 48179 "Ewa Chałubińska" "Anna Rodak" 1022
"2334" 48179 "2014-05-14" 2014 48179 "Ewa Chałubińska" "Karol Kotyński" 1022
"2335" 48179 "2014-05-14" 2014 48179 "Karol Kotyński" "Anna Rodak" 1022
"2336" 48179 "2014-05-14" 2014 48179 "Karol Kotyński" "Ewa Chałubińska" 1022
"2337" 48277 "2014-04-03" 2014 48277 "Barbara Pięcek" "Bożena Rządzińska" 1018
"2338" 48277 "2014-04-03" 2014 48277 "Barbara Pięcek" "Wojciech Borten" 1018
"2339" 48277 "2014-04-03" 2014 48277 "Bożena Rządzińska" "Barbara Pięcek" 1018
"2340" 48277 "2014-04-03" 2014 48277 "Bożena Rządzińska" "Wojciech Borten" 1018
"2341" 48277 "2014-04-03" 2014 48277 "Wojciech Borten" "Barbara Pięcek" 1018
"2342" 48277 "2014-04-03" 2014 48277 "Wojciech Borten" "Bożena Rządzińska" 1018
"2343" 48280 "2014-04-03" 2014 48280 "Barbara Pięcek" "Bożena Rządzińska" 1018
"2344" 48280 "2014-04-03" 2014 48280 "Barbara Pięcek" "Wojciech Borten" 1018
"2345" 48280 "2014-04-03" 2014 48280 "Bożena Rządzińska" "Barbara Pięcek" 1018
"2346" 48280 "2014-04-03" 2014 48280 "Bożena Rządzińska" "Wojciech Borten" 1018
"2347" 48280 "2014-04-03" 2014 48280 "Wojciech Borten" "Barbara Pięcek" 1018
"2348" 48280 "2014-04-03" 2014 48280 "Wojciech Borten" "Bożena Rządzińska" 1018
"2349" 48281 "2014-04-03" 2014 48281 "Jacek Kępa" "Katarzyna Barańska" 1018
"2350" 48281 "2014-04-03" 2014 48281 "Jacek Kępa" "Wojciech Borten" 1018
"2351" 48281 "2014-04-03" 2014 48281 "Katarzyna Barańska" "Jacek Kępa" 1018
"2352" 48281 "2014-04-03" 2014 48281 "Katarzyna Barańska" "Wojciech Borten" 1018
"2353" 48281 "2014-04-03" 2014 48281 "Wojciech Borten" "Jacek Kępa" 1018
"2354" 48281 "2014-04-03" 2014 48281 "Wojciech Borten" "Katarzyna Barańska" 1018
"2355" 48284 "2014-04-03" 2014 48284 "Jacek Kępa" "Wojciech Borten Katarzyna Barańska" 1018
"2356" 48284 "2014-04-03" 2014 48284 "Wojciech Borten Katarzyna Barańska" "Jacek Kępa" 1018
"2357" 48285 "2014-04-03" 2014 48285 "Jacek Kępa" "Wojciech Borten Katarzyna Barańska" 1018
"2358" 48285 "2014-04-03" 2014 48285 "Wojciech Borten Katarzyna Barańska" "Jacek Kępa" 1018
"2359" 48288 "2014-04-03" 2014 48288 "Jacek Kępa" "Katarzyna Barańska" 1018
"2360" 48288 "2014-04-03" 2014 48288 "Jacek Kępa" "Wojciech Borten" 1018
"2361" 48288 "2014-04-03" 2014 48288 "Katarzyna Barańska" "Jacek Kępa" 1018
"2362" 48288 "2014-04-03" 2014 48288 "Katarzyna Barańska" "Wojciech Borten" 1018
"2363" 48288 "2014-04-03" 2014 48288 "Wojciech Borten" "Jacek Kępa" 1018
"2364" 48288 "2014-04-03" 2014 48288 "Wojciech Borten" "Katarzyna Barańska" 1018
"2365" 48290 "2014-04-03" 2014 48290 "Bożena Rządzińska" "Ewa Szuster-Luszyńska" 1018
"2366" 48290 "2014-04-03" 2014 48290 "Bożena Rządzińska" "Zofia Szcześniewicz" 1018
"2367" 48290 "2014-04-03" 2014 48290 "Ewa Szuster-Luszyńska" "Bożena Rządzińska" 1018
"2368" 48290 "2014-04-03" 2014 48290 "Ewa Szuster-Luszyńska" "Zofia Szcześniewicz" 1018
"2369" 48290 "2014-04-03" 2014 48290 "Zofia Szcześniewicz" "Bożena Rządzińska" 1018
"2370" 48290 "2014-04-03" 2014 48290 "Zofia Szcześniewicz" "Ewa Szuster-Luszyńska" 1018
"2371" 48293 "2014-04-03" 2014 48293 "Jacek Kępa" "Katarzyna Barańska" 1018
"2372" 48293 "2014-04-03" 2014 48293 "Jacek Kępa" "Wojciech Borten" 1018
"2373" 48293 "2014-04-03" 2014 48293 "Katarzyna Barańska" "Jacek Kępa" 1018
"2374" 48293 "2014-04-03" 2014 48293 "Katarzyna Barańska" "Wojciech Borten" 1018
"2375" 48293 "2014-04-03" 2014 48293 "Wojciech Borten" "Jacek Kępa" 1018
"2376" 48293 "2014-04-03" 2014 48293 "Wojciech Borten" "Katarzyna Barańska" 1018
"2377" 48358 "2014-05-15" 2014 48358 "Dagmara Garnczarek" "Ewa Chałubińska" 1022
"2378" 48358 "2014-05-15" 2014 48358 "Ewa Chałubińska" "Dagmara Garnczarek" 1022
"2379" 48524 "2014-04-07" 2014 48524 "Barbara Pięcek" "Bartosz Lewandowski" 1018
"2380" 48524 "2014-04-07" 2014 48524 "Barbara Pięcek" "Zofia Szcześniewicz" 1018
"2381" 48524 "2014-04-07" 2014 48524 "Bartosz Lewandowski" "Barbara Pięcek" 1018
"2382" 48524 "2014-04-07" 2014 48524 "Bartosz Lewandowski" "Zofia Szcześniewicz" 1018
"2383" 48524 "2014-04-07" 2014 48524 "Zofia Szcześniewicz" "Barbara Pięcek" 1018
"2384" 48524 "2014-04-07" 2014 48524 "Zofia Szcześniewicz" "Bartosz Lewandowski" 1018
"2385" 48527 "2014-04-07" 2014 48527 "Barbara Pięcek" "Bożena Rządzińska" 1018
"2386" 48527 "2014-04-07" 2014 48527 "Barbara Pięcek" "Wojciech Borten" 1018
"2387" 48527 "2014-04-07" 2014 48527 "Bożena Rządzińska" "Barbara Pięcek" 1018
"2388" 48527 "2014-04-07" 2014 48527 "Bożena Rządzińska" "Wojciech Borten" 1018
"2389" 48527 "2014-04-07" 2014 48527 "Wojciech Borten" "Barbara Pięcek" 1018
"2390" 48527 "2014-04-07" 2014 48527 "Wojciech Borten" "Bożena Rządzińska" 1018
"2391" 48528 "2014-04-03" 2014 48528 "Jacek Kępa" "Katarzyna Barańska" 1018
"2392" 48528 "2014-04-03" 2014 48528 "Jacek Kępa" "Wojciech Borten" 1018
"2393" 48528 "2014-04-03" 2014 48528 "Katarzyna Barańska" "Jacek Kępa" 1018
"2394" 48528 "2014-04-03" 2014 48528 "Katarzyna Barańska" "Wojciech Borten" 1018
"2395" 48528 "2014-04-03" 2014 48528 "Wojciech Borten" "Jacek Kępa" 1018
"2396" 48528 "2014-04-03" 2014 48528 "Wojciech Borten" "Katarzyna Barańska" 1018
"2397" 48531 "2014-04-03" 2014 48531 "Jacek Kępa" "Katarzyna Barańska" 1018
"2398" 48531 "2014-04-03" 2014 48531 "Jacek Kępa" "Wojciech Borten" 1018
"2399" 48531 "2014-04-03" 2014 48531 "Katarzyna Barańska" "Jacek Kępa" 1018
"2400" 48531 "2014-04-03" 2014 48531 "Katarzyna Barańska" "Wojciech Borten" 1018
"2401" 48531 "2014-04-03" 2014 48531 "Wojciech Borten" "Jacek Kępa" 1018
"2402" 48531 "2014-04-03" 2014 48531 "Wojciech Borten" "Katarzyna Barańska" 1018
"2403" 48533 "2014-04-03" 2014 48533 "Jacek Kępa" "Katarzyna Barańska" 1018
"2404" 48533 "2014-04-03" 2014 48533 "Jacek Kępa" "Wojciech Borten" 1018
"2405" 48533 "2014-04-03" 2014 48533 "Katarzyna Barańska" "Jacek Kępa" 1018
"2406" 48533 "2014-04-03" 2014 48533 "Katarzyna Barańska" "Wojciech Borten" 1018
"2407" 48533 "2014-04-03" 2014 48533 "Wojciech Borten" "Jacek Kępa" 1018
"2408" 48533 "2014-04-03" 2014 48533 "Wojciech Borten" "Katarzyna Barańska" 1018
"2409" 48535 "2014-04-03" 2014 48535 "Bożena Rządzińska" "Ewa Szuster-Luszyńska" 1018
"2410" 48535 "2014-04-03" 2014 48535 "Bożena Rządzińska" "Zofia Szcześniewicz" 1018
"2411" 48535 "2014-04-03" 2014 48535 "Ewa Szuster-Luszyńska" "Bożena Rządzińska" 1018
"2412" 48535 "2014-04-03" 2014 48535 "Ewa Szuster-Luszyńska" "Zofia Szcześniewicz" 1018
"2413" 48535 "2014-04-03" 2014 48535 "Zofia Szcześniewicz" "Bożena Rządzińska" 1018
"2414" 48535 "2014-04-03" 2014 48535 "Zofia Szcześniewicz" "Ewa Szuster-Luszyńska" 1018
"2415" 48537 "2014-04-03" 2014 48537 "Bożena Rządzińska" "Ewa Szuster-Luszyńska" 1018
"2416" 48537 "2014-04-03" 2014 48537 "Bożena Rządzińska" "Zofia Szcześniewicz" 1018
"2417" 48537 "2014-04-03" 2014 48537 "Ewa Szuster-Luszyńska" "Bożena Rządzińska" 1018
"2418" 48537 "2014-04-03" 2014 48537 "Ewa Szuster-Luszyńska" "Zofia Szcześniewicz" 1018
"2419" 48537 "2014-04-03" 2014 48537 "Zofia Szcześniewicz" "Bożena Rządzińska" 1018
"2420" 48537 "2014-04-03" 2014 48537 "Zofia Szcześniewicz" "Ewa Szuster-Luszyńska" 1018
"2421" 48539 "2014-04-03" 2014 48539 "Bożena Rządzińska" "Ewa Szuster-Luszyńska" 1018
"2422" 48539 "2014-04-03" 2014 48539 "Bożena Rządzińska" "Zofia Szcześniewicz" 1018
"2423" 48539 "2014-04-03" 2014 48539 "Ewa Szuster-Luszyńska" "Bożena Rządzińska" 1018
"2424" 48539 "2014-04-03" 2014 48539 "Ewa Szuster-Luszyńska" "Zofia Szcześniewicz" 1018
"2425" 48539 "2014-04-03" 2014 48539 "Zofia Szcześniewicz" "Bożena Rządzińska" 1018
"2426" 48539 "2014-04-03" 2014 48539 "Zofia Szcześniewicz" "Ewa Szuster-Luszyńska" 1018
"2427" 48541 "2014-04-04" 2014 48541 "Izabela Wawrzynkiewicz" "Radosław Olewczyński" 1018
"2428" 48541 "2014-04-04" 2014 48541 "Izabela Wawrzynkiewicz" "Witold Ławnicki" 1018
"2429" 48541 "2014-04-04" 2014 48541 "Radosław Olewczyński" "Izabela Wawrzynkiewicz" 1018
"2430" 48541 "2014-04-04" 2014 48541 "Radosław Olewczyński" "Witold Ławnicki" 1018
"2431" 48541 "2014-04-04" 2014 48541 "Witold Ławnicki" "Izabela Wawrzynkiewicz" 1018
"2432" 48541 "2014-04-04" 2014 48541 "Witold Ławnicki" "Radosław Olewczyński" 1018
"2433" 48543 "2014-04-07" 2014 48543 "Barbara Pięcek" "Bartosz Lewandowski" 1018
"2434" 48543 "2014-04-07" 2014 48543 "Barbara Pięcek" "Zofia Szcześniewicz" 1018
